id,tweet
1389248527872585728,@law_liet85 Everything is possible if dey r willing to do it. As a citizen v can only request. Dey can go 2 evry society &amp; make a setup 2 store the same 4 a day &amp; get vaccinated turn by turn. Dis will bring down the crowd at vaccines centre.  Put more local centres other than just hospitals
1389248090163404803,@sandygrains @darthdevi @vinaykesari @dakuwithchaku @abhishek_tri Might not matter much. Got two slots at Apollo Cradle today. Called the hospital only to know that they didn't get the stock from BBMP yet so they can't say if we would get our shots tomorrow. Complete shit show.
1389248082953400324,"Hi all  My relative is in need to hospital bed in Bangalore , searching from past 3 days , if not admitted she may loose her life Kindly help @PMOIndia @BSYBJP @bbmpcommr @BBMPCOMM @BBMPSouthZone @kiranshaw @BBMPAdmn"
1389247905786044422,Why do we authorizing hospitals in India which are not self sufficient in oxygen? Who approves these hospitals? Why? We need reforms in healthcare badly. People are sadly dying.  Karnataka lost citizens today. Heart wrenching. #covidnightmare #covidindia
1389247784356782088,Indian archer Jayanta Talukdar has been admitted to a hospital in Guwahati after testing positive for Covid-19.   https://t.co/j37CI0mm4R
1389247645487484932,@narendramodi Aap kya kar rahe hain Maharaj..itni government school hai waha pe filhal hospital wali facility available karaiye that will be good for the country.. log itne Paise de rahe hain COVID-19 Ke name pe you should use that money for the public health don't use for your party...
1389247631231094788,"@JashMehta19 @SonuSood @SoodFoundation There is no such hospital in Puttur, Andhra Pradesh ..however I am trying to reach the number mentioned"
1389247550746595334,"Governments should do a think on setting up makeshift hospitals near the oxygen plants. If transporting oxygen at scale, is slow and risky process. Transport patients. Use cabs, office buses, which ever transport is a available."
1389247494509404161,"Which category Hospitals are working, honestly?"
1389246905067048964,"A 70 year old veteran frantically searching for leads to ""Purchase"" a ventilator to give a chance of survival for his 36 year old daughter with Severe Covid pneumonia, currently admitted in a hospital running short of ventilators.   Can life be more cruel than this?"
1389246221810761729,@CovidIndore #sos #VentilatorBed  Patient name : Ronald Sébastian Needs ventilator support hospital Contact number : 9424754510 9713507897 Presently admitted in st. Francis hospital indore Hospital does not have  ventilator @aurobindoindore @KailashOnline @Ramesh_Mendola
1389245838514290691,"Urgent Need for Plasma  Patient Name : Neeru Mehta  Patient Age : 54 Hospital Name :  Apollo Hospital  Hospital Location : Bhartiya Vidya Bhavan Film Nagar, Jubilee Hills  Required Blood Group: B positive  Attendant Name :Anirudh  Attendant Phone number :+919769714841 @RRRMovie"
1389245716296454147,@DirChay @naralokesh Why Corp Hospitals who could afford such a plant in their sprawling campuses also stuck for O2? May be answer lies with their (Project) Finance: Capex Vs Opex gimmicks 🤔🤔🤔
1389245563158163456,NO single ICU Bed Available in Bengaluru for a covid positive patient who is admitted in hospital already. @DgpKarnataka #covid19 @BBMPCOMM @TOIBengaluru @deepolice12  Pls help  https://t.co/Vh0nf6veVW
1389245242713407490,@Nivivacious This is an endless cycle of passing the parcel. Drug controller says call hospital. Hospital says call drug controller. You keep getting transferred to different departments. Can’t believe this is what people are expected to tolerate.
1389245042519273473,"@KanganaTeam Woohoo now I am convinced this lady is completely mental, please get her a bed in the closest mental hospital with Y + security, the security is for us to be protected from this Mor#n."
1389244935107334146,"@narendramodi  sir, please take look at wt is happening in #karnataka, poor PPL  dying in hospitals without oxigen, COVID is out of control here in #Bangalore  Please take interest abt  #karnataka also sir, we also wanted to live @PMOIndia    https://t.co/FxbVGBhcqt"
1389244670950088705,@HinduismReal The church is amongst the largest land owners in the country. Ask them to build hospitals on their land.
1389244521456697344,"@HinduismReal boss, temple is not from government funds. Government has been building more AIIMS (government hospitals). more than the poor, the middle classes who can afford private care are suffering in this pandemic. The temple is built out of voluntary donations."
1389244093075623937,@aarrr_jayy @notantha Aishwarya Hospitals Adyar  https://t.co/ST6AEmtpzh
1389244077023973377,"As per latest update , a bed has been obtained at MS ramiah hospital . Thank you for all the help"
1389244069151318017,We need not send these ministers to covid hospital for free service!!
1389243775201910784,@Tejasvi_Surya Sir my parents have been received their 1st Dose of Covaxin and their 2nd Dose was scheduled on Thursday i.e 29/04/2021 but the hospital refused to vaccinate saying that there was no stock till date i have been continuously trying to get them vaccinated Pls Help🙏
1389243760312160257,@narendramodi Have you visited any hospital .. nonyou didn't!!! Do visit a crematorium .. then only your eyes will open !!!
1389243310414340105,#Guwahati #Emergency Plasma for covid patient : O+ Patient : Madhumita Hussain Age 55 Contact : 8486769762 / 9435050815 Hospital : Nemcare  @nhm_assam @GhtyTrafficPol @CovidWarrior2 @ddnews_guwahati @BloodAid
1389242729599627270,"@Bhartiya_Kopite @ArvindKejriwal @AamAadmiParty Center aur LG pe thop ke nikal lo. Easy. Watch the interview of Batra hospital person, who's saying local government should be responsible for all this work. Kb tk center ko dosh denge."
1389242319757402113,@hippopotate Suggest you get vaccinated at a hospital/clinic you know
1389242267773259777,I feel disheartened to hear about the death of 24 Covid patients due to lack of #oxygen at Chamarajanagar District Hospital in #Karnataka. My deepest condolences to the bereaved families. May God give them strength at this difficult time. This is criminal negligence by Govt.
1389242242213113858,Request to @BSYBJP @BJP4Karnataka @mla_sudhakar keep checking private hospital mafia are not working properly.
1389241293168017410,"@SakshiRaghuwa14 @SushmaSwaraj @governorswaraj @BansuriSwaraj @narendramodi If Sushmaji were to handle Covid pandemic, she would have strengthened family physicians net work, attached families around to this Primary Care Center’s as UK, attached These PCC to local hospitals &amp;given Ayushman Bharat Insurence to every resident Indian"
1389240986753060874,@MalaSivaprasad I'm trying to confirm this but the nodal officer gave us numbers of other hospitals who in turn asked us to go through the BBMP. What is this merry-go-round?!
1389240970630340608,Another Bangalore hospital puts out sos for oxygen. A hospital that had put out a similar request earlier is yet to get help.  https://t.co/OabytmyQyf
1389240970005270534,@MEAIndia @FinMinIndia @HCI_London @UKinIndia Is the MEA only receiving supplies at the airports and sending thank you messages to the countries for donating or making use of the supplies by sending them to the hospital and people need? Hospitals continue to run low on supplies..but Govt says we have enough! #ModiFail!
1389240673212108804,@BSYBJP @narendramodi @PMOIndia @AmitShah @drharshvardhan Yediyurappaji private hospitals in Karnataka has been looting the money from the public rather than providing free medical care has been charged in the patients exorbitantly.
1389240630769983489,@BalakrishnanR @MoHFW_INDIA @PMOIndia @MoHFW_INDIA my mom is 61 and grandma is 80 and they were sent back 3 times because hospital did not have vaccine even though cowin portal allowed us to register. They also said we need to take tokens and they don’t care about cowin registration. this during a lockdown in BLR.
1389240267065085953,@BIGHIT_MUSIC 🤡🤡🤡we were all thinking it's hospital and party in hospital..turns out it's a lamp😭😂
1389240228418752516,"Unable to Find Hospital #Beds, Patients in #Muzaffarnagar Occupy Outside MLA’s Residence @up_cpim @upaisa_official  @INCUttarPradesh @priyankagandhi  https://t.co/JC40a0Q4Ft"
1389240047006674944,What kind of a farce is this playing for so many days where govt claims there’s enough oxygen and hospitals are crying for help?!!! Why the hell can’t they fix the system?!! There’s obviously a logistics mismatch.
1389239907592245256,@mepratap Sir.. Then why War room is saying no oxygen beds and few Normal beds left only in 1 hospital near nanjangud!
1389239813837045764,@TandooriCutlet Nothing in Bangalore. Covaxin being sold for 1350 at Manipal hospital shamelessly
1389239789312901126,"@BSYBJP @narendramodi @PMOIndia @AmitShah @drharshvardhan BSYBJP Pls take care of Village people's they are innocent, even they don't have much awareness, for work needy purpose they have to assemble daily so Pls supply oxygen at the earliest to ground people also. Oxygen should be available in every groud/first level govt hospital.🙏🙏"
1389239675810951173,"Journalist critic Rajeev Masand is critical, as he is battling from COVID 19, admitted in Kokilaben hospital in Mumbai. We wish him a speedy recovery.   #rajeevmasand #covid_19 #getwellsoon  https://t.co/DVMheLF0Qj"
1389239468909993987,@sohansingh05 VIPs of Jharkhand go to metro cities for their treatment so they're least bothered about the facilities available at hospitals here.
1389238955418079238,For those messaging me for #Remdesivir !!  Your hospital has to contact the DM directly if they don’t have it in their pharmacy!! #Bangalore
1389238530669350914,"@BSYBJP @narendramodi @PMOIndia @AmitShah @drharshvardhan Was trying to shift patient from medox hospital as oxygen is running out. Not even single helpline is working, most switched off. Pathetic govt. You will pay for it"
1389238462948184067,@narry13 @SadhguruJV Let our temples be free from government control. Let our new temples be built from our own money. Then you will see the power of new awakened and united Hindus .We will built not 100 but thousands more such Hospitals.
1389238092649824259,"@Mohamme62908536 Rangadore* Hospital, Basavanagudi. Really sorry for the typo."
1389237864869752832,"@hindu_ultra @RajaSen Ok.  And building of hospitals, healthcare infrastructure won’t create employment, right? Because hospitals are not built by workers, uske liye toh Kuber ki Aaradhna karte hain aur apne aap ban jaata hai, right?"
1389237854807617548,@OggaraNe @jagal_ganti That's true. One needs a good insurance advisor to fully and correctly understand T&amp;C. How well the policy  helps one will know only after reaching hospital.   Good to Buy one for financial protection but never wish to use it.
1389237507137556484,@SatyaSontanam @pingratan @Jeevan_061 @MonySachin Beds not available in Dayaa hospital
1389237458961829888,Karnataka CM asks officials to ramp up oxygen supply to hospitals  https://t.co/0e0FbA0957
1389237108649254912,"Please refunction the hospital like before  Be unite , together we can make it possible  #openmokamanazareth  @PMOIndia @mokamaonline @BiharHealthDept  @VersialAunta"
1389237095475007488,"Children can be especially vulnerable during the pandemic.   If you come across a child whose parents or guardians are in hospital or deceased, please inform child protection services through 1098 or the local Child Protection Officer.  This is to ensure the child’s safety."
1389236925593100293,@Lebbananda @peakbengaluru @Nivivacious Rangadore hospital?
1389236821435969538,9. Covid Test Done ? : YES 10. Covid Result  ( (+ve/-ve/Awaiting) : ((+VE)) 11. Prefer Govt/Pvt/Any Hospital ? : any hospital 12. Attender Mobile No : 8088781069 13. Relation to the Patient :  Son 14. SRF id no - 2952511788094 15. BU Number -470192 16.Requirement- ICU bed
1389236800284028930,Date-02.05.2021 1. Patient Name :  S Chandrashekhar 2. Age : 66 3. Area / location : Vivekananda hospital Banerghtt 4. Symptoms : tierdness 5. SPO2 Level : 75 6. Is patient on Oxygen Cylinder ? : yes 7. Searching Hospital Bed Since ? : 4DAYS 8.List of Hospitals Visited : Viveka
1389236769644630023,"The portal will provide the number of Covid patients admitted to private hospitals under private quota, bed availability, contact number and information of hospitals. The data will be uploaded in real-time."
1389236756122243074,Private Hospitals &amp; Nursing Homes Association (PHANA) has launched ‘Search My Bed’ Portal that provides information on the availability of beds in private hospitals. #COVID19 #KarnatakaCovid #PHANA
1389236653860876296,"@sidhart90328541 @UMY_35 You know where these directors and VCs mostly come from ( few are deservingly there, with all due respects to them) some are either an experienced professor in one field or the other extreme, son or grandson of a politician or businessman owning the hospital or medical college."
1389236613050298369,"Patient details: City: Bengaluru  Exact Requirement: oxygen concentrator 10 litres Patient's Name &amp; Age: A Vimala , 68  Current Hospital: Trinity  Prescription Available: ct scan report is available Attendant's Name &amp; Contact No.: Vijay , 7892325072 #CovidSOS #covidbangalore"
